Direcciones,Latitud,Longitud,Nro Radicado
Calle 88 Sur Carrera 55 LA ESTRELLA,6.1482394,-75.637607,8777
Carrera 48 Calle 101 Sur LA ESTRELLA,6.1164501,-75.632955,8778
Carrera 54 Calle 74A Sur LA ESTRELLA,6.1557596,-75.6341108,8783
Carrera 50 Calle 88 Sur LA ESTRELLA,6.1481678,-75.6361426,8784
Calle 76 Sur Carrera 60 LA ESTRELLA,6.1609017,-75.6425509,8785
Carrera 59 Calle 82 Sur LA ESTRELLA,6.1560332,-75.6425958,8786
Calle 79 Sur Carrera 52 LA ESTRELLA,6.1560819,-75.6306278,8787
Carrera 55 Calle 77 Sur LA ESTRELLA,6.1604047,-75.6372673,8788
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8789
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8790
Carrera 55 Calle 82A Sur LA ESTRELLA,6.154837,-75.635219,8791
Carrera 50 Calle 96A Sur LA ESTRELLA,6.1441505,-75.6334228,8792
Carrera 62 Calle 75 Sur LA ESTRELLA,6.1651475,-75.6328584,8793
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8794
Carrera 50 Calle 89 Sur LA ESTRELLA,6.145127,-75.6335377,8795
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8796
Carrera 48 Calle 98 Sur LA ESTRELLA,6.1264835,-75.6288846,8797
Carrera 49 Calle 100 Sur LA ESTRELLA,6.1195073,-75.6341745,8822
Carrera 50 Calle 79B Sur LA ESTRELLA,6.1534233,-75.6292428,8823
Calle 75AA Sur Carrera 62 LA ESTRELLA,6.1623981,-75.6449247,8824
Carrera 60 Calle 83A Sur LA ESTRELLA,6.1555194,-75.6436248,8825
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,8826
Calle 90 Sur Carrera 55 LA ESTRELLA,6.1453441,-75.6369154,8827
Calle 100 Sur Carrera 49 LA ESTRELLA,6.1195073,-75.6341745,8828
Carrera 56D Calle 76 Sur LA ESTRELLA,6.1614479,-75.6387596,8829
Carrera 50 Calle 95 Sur LA ESTRELLA,6.1366177,-75.6342835,8830
Carrera 50 Calle 83C Sur LA ESTRELLA,6.1504236,-75.6360396,8831
Carrera 62 Calle 75AA Sur LA ESTRELLA,6.1623981,-75.6449247,8832
Calle 81 Sur Carrera 65 LA ESTRELLA,6.1584728,-75.6467108,8833
Calle 77 Sur Carrera 50A LA ESTRELLA,6.1578904,-75.6260911,8834
Calle 76 Sur Carrera 57 LA ESTRELLA,6.1615985,-75.6393583,8835
Carrera 48 Calle 99B Sur LA ESTRELLA,6.121111,-75.6314475,8866
Calle 100 Sur Carrera 49 LA ESTRELLA,6.1195073,-75.6341745,8867
Carrera 55 Calle 82A Sur LA ESTRELLA,6.154837,-75.635219,8868
Carrera 62A Calle 75B Sur LA ESTRELLA,6.1621156,-75.6442502,8869
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8870
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8871
Carrera 48 Calle 79C Sur LA ESTRELLA,6.154837,-75.635219,8872
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8873
Carrera 50 Calle 98 Sur LA ESTRELLA,6.1283022,-75.6327344,8888
Carrera 48 Calle 101 Sur LA ESTRELLA,6.1164501,-75.632955,8813
Carrera 54 Calle 75 Sur LA ESTRELLA,6.1629835,-75.6354762,8814
Carrera 57 Calle 75AA Sur LA ESTRELLA,6.1627622,-75.6393071,8815
Carrera 48 Calle 98 Sur LA ESTRELLA,6.1264835,-75.6288846,8816
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,8817
Carrera 50 Calle 97B Sur LA ESTRELLA,6.1317917,-75.6334631,8818
Carrera 62 Calle 81 Sur LA ESTRELLA,6.1576337,-75.6446892,8819
Carrera 50 Calle 95 Sur LA ESTRELLA,6.1366177,-75.6342835,8820
Calle 87 Sur Carrera 65 LA ESTRELLA,6.1531536,-75.6483954,8839
Carrera 55 Calle 88 Sur LA ESTRELLA,6.1482394,-75.637607,8840
Carrera 50 Calle 97B Sur LA ESTRELLA,6.1317917,-75.6334631,8841
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,8842
Carrera 50 Calle 88 Sur LA ESTRELLA,6.1481678,-75.6361426,8899
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8900
Calle 96B Sur Carrera 56 LA ESTRELLA,6.1339122,-75.6372547,8901
Carrera 50 Calle 88A Sur LA ESTRELLA,6.1721663,-75.6089299,8941
Carrera 62A Calle 74 Sur LA ESTRELLA,6.1645847,-75.6433602,8953
Calle 77 Sur Carrera 50A LA ESTRELLA,6.1578904,-75.6260911,8954
Carrera 55 Calle 80 Sur LA ESTRELLA,6.1543856,-75.6363237,8956
Calle 77 Sur Carrera 50A LA ESTRELLA,6.1578904,-75.6260911,8971
Carrera 48 Calle 101 Sur LA ESTRELLA,6.1164501,-75.632955,8972
Carrera 50 Calle 93B Sur LA ESTRELLA,6.1194902,-75.6344897,8973
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8974
Carrera 50 Calle 88 Sur LA ESTRELLA,6.1481678,-75.6361426,8975
Carrera 55 Calle 77 Sur LA ESTRELLA,6.1604047,-75.6372673,9000
Carrera 50 Calle 330 Sur LA ESTRELLA,6.1194902,-75.6344897,9001
Calle 77 Sur Carrera 54 LA ESTRELLA,6.1604655,-75.6368848,9008
Carrera 50 Calle 96 Sur LA ESTRELLA,6.1349499,-75.6344472,9009
Calle 77 Sur Carrera 50A LA ESTRELLA,6.1578904,-75.6260911,9027
Calle 76 Sur Carrera 62A LA ESTRELLA,6.1613001,-75.644262,9028
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,9029
Calle 77 Sur Carrera 55 LA ESTRELLA,6.1604047,-75.6372673,9030
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,9031
Calle 75 Sur Carrera 54 LA ESTRELLA,6.1641233,-75.6363486,9054
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,9055
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,9056
Carrera 50 Calle 83A Sur LA ESTRELLA,6.1523898,-75.6335746,9057
Calle 80 Sur Carrera 60 LA ESTRELLA,6.1580754,-75.6435169,9065
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,9073
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,9074
Carrera 62 Calle 87 Sur LA ESTRELLA,6.1528829,-75.646854,9075
Calle 80 Sur Carrera 59 LA ESTRELLA,6.1576307,-75.6419947,9076
Calle 77 Sur Carrera 52 LA ESTRELLA,6.1584484,-75.6290211,9077
Carrera 49 Calle 79 Sur LA ESTRELLA,6.1535794,-75.6285972,9093
Calle 79 Sur Carrera 52 LA ESTRELLA,6.1560819,-75.6306278,9141
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,9142
Calle 77 Sur Carrera 53 LA ESTRELLA,6.15992,-75.6322728,9143
Calle 77 Sur Carrera 58 LA ESTRELLA,6.1605329,-75.6365359,9144
Carrera 50 Calle 98 Sur LA ESTRELLA,6.1283022,-75.6327344,9145
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,9146
Carrera 50 Calle 100 Sur LA ESTRELLA,6.1194097,-75.6344227,9149
Calle 77 Sur Carrera 55 LA ESTRELLA,6.1604047,-75.6372673,9150
Calle 83 Sur Carrera 56B LA ESTRELLA,6.1539421,-75.639184,9572
Carrera 50 Calle 78 Sur LA ESTRELLA,6.156027,-75.6287578,9573
Carrera 62A Calle 75 Sur LA ESTRELLA,6.1631696,-75.6440751,9574
Carrera 50 Calle 97 Sur LA ESTRELLA,6.1331391,-75.6337246,9576
Calle 96 Sur Carrera 55 LA ESTRELLA,6.1345731,-75.6348827,9577
Carrera 54 Calle 75AA Sur LA ESTRELLA,6.1629835,-75.6354762,9578
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,9579
Carrera 50 Calle 100D Sur LA ESTRELLA,6.117579,-75.6324342,9582
Calle 88 Sur Carrera 57 LA ESTRELLA,6.1481051,-75.6367197,9586
Calle 88 Sur Carrera 50 LA ESTRELLA,6.1481678,-75.6361426,8976
Calle 79 Sur Carrera 52A LA ESTRELLA,6.1563393,-75.6312873,8977
Carrera 59 Calle 77 Sur LA ESTRELLA,6.1596727,-75.6413438,8978
Carrera 54 Calle 75 Sur LA ESTRELLA,6.1629835,-75.6354762,8979
Calle 77 Sur Carrera 50A LA ESTRELLA,6.1578904,-75.6260911,8980
Carrera 50 Calle 96 Sur LA ESTRELLA,6.1349499,-75.6344472,8981
Carrera 50 Calle 96A Sur LA ESTRELLA,6.1441505,-75.6334228,8982
Carrera 54 Calle 79 Sur LA ESTRELLA,6.156839,-75.6340866,8983
Carrera 59 Calle 80 Sur LA ESTRELLA,6.1576307,-75.6419947,8984
Carrera 57 Calle 80 Sur LA ESTRELLA,6.1568232,-75.6401421,8985
Carrera 59 Calle 900 Sur LA ESTRELLA,6.1615598,-75.6412969,8986
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8987
Carrera 50 Calle 94B Sur LA ESTRELLA,6.1371836,-75.6344714,9048
Calle 79 Sur Carrera 54 LA ESTRELLA,6.156839,-75.6340866,9058
Carrera 50 Calle 98 Sur LA ESTRELLA,6.1283022,-75.6327344,9059
Calle 77 Sur Carrera 53 LA ESTRELLA,6.15992,-75.6322728,9064
Carrera 64 Calle 80 Sur LA ESTRELLA,6.1590527,-75.646477,9094
Carrera 54 Calle 75AA Sur LA ESTRELLA,6.1629835,-75.6354762,9095
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,9096
Calle 75AA Sur Carrera 62A LA ESTRELLA,6.1624034,-75.6442517,9098
Carrera 57 Calle 80 Sur LA ESTRELLA,6.1568232,-75.6401421,9148
Carrera 50 Calle 83C Sur LA ESTRELLA,6.1504236,-75.6360396,9156
Carrera 50 Calle 92B Sur LA ESTRELLA,6.1399901,-75.6336163,9157
Carrera 56D Calle 82 Sur LA ESTRELLA,6.1553149,-75.6402707,9158
Carrera 62 Calle 83A Sur LA ESTRELLA,6.1561168,-75.6454201,9159
Carrera 60 Calle 77 Sur LA ESTRELLA,6.1596519,-75.6427118,9160
Carrera 50 Calle 99 Sur LA ESTRELLA,6.1226138,-75.634477,9163
Carrera 62 Calle 75AA Sur LA ESTRELLA,6.1623981,-75.6449247,9182
Carrera 77 Calle 77 Sur LA ESTRELLA,6.1605329,-75.6365359,9183
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,9188
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,9189
Carrera 62A Calle 73 Sur LA ESTRELLA,6.1631083,-75.6439745,9248
Carrera 50 Calle 79B Sur LA ESTRELLA,6.1534233,-75.6292428,9249
Carrera 62 Calle 76 Sur LA ESTRELLA,6.161012,-75.646198,9254
Carrera 55 Calle 88 Sur LA ESTRELLA,6.1482394,-75.637607,9255
Calle 100 Sur Carrera 49 LA ESTRELLA,6.1195073,-75.6341745,9256
Calle 100 Sur Carrera 50 LA ESTRELLA,6.1194097,-75.6344227,9268
Carrera 62A Calle 74 Sur LA ESTRELLA,6.1645847,-75.6433602,9269
Carrera 54 Calle 75 Sur LA ESTRELLA,6.1629835,-75.6354762,9275
Calle 98 Sur Carrera 48 LA ESTRELLA,6.1264835,-75.6288846,9276
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,9277
Calle 77 Sur Carrera 55 LA ESTRELLA,6.1604047,-75.6372673,9278
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,9280
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,9281
Calle 77 Sur Carrera 50A LA ESTRELLA,6.1578904,-75.6260911,9282
Carrera 62 Calle 83 Sur LA ESTRELLA,6.1594812,-75.6445445,9283
Calle 83 Sur Carrera 56B LA ESTRELLA,6.1539421,-75.639184,9284
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,9285
Calle 80 Sur Carrera 55 LA ESTRELLA,6.1543856,-75.6363237,9286
Calle 77 Sur Carrera 55 LA ESTRELLA,6.1604047,-75.6372673,9287
Calle 81 Sur Carrera 63 LA ESTRELLA,6.1580861,-75.6452845,9288
Carrera 54 Calle 75AB Sur LA ESTRELLA,6.1557596,-75.6341108,9295
Calle 80 Sur Carrera 58 LA ESTRELLA,6.1573989,-75.6413764,8889
Carrera 62 Calle 83A Sur LA ESTRELLA,6.1561168,-75.6454201,8890
Carrera 50 Calle 79B Sur LA ESTRELLA,6.1534233,-75.6292428,8891
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8902
Calle 82 Sur Carrera 57 LA ESTRELLA,6.1553376,-75.6405452,8903
Carrera 55 Calle 77 Sur LA ESTRELLA,6.1604047,-75.6372673,8904
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8905
Calle 100 Sur Carrera 49D LA ESTRELLA,6.1200518,-75.6337143,8906
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8907
Carrera 48 Calle 79C Sur LA ESTRELLA,6.154837,-75.635219,8913
Carrera 49 Calle 79C Sur LA ESTRELLA,6.154837,-75.635219,8914
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,8915
Carrera 50 Calle 92 Sur LA ESTRELLA,6.1511449,-75.636623,8918
Carrera 50 Calle 100 Sur LA ESTRELLA,6.1194097,-75.6344227,8919
Carrera 50 Calle 98A Sur LA ESTRELLA,6.1721663,-75.6089299,8920
Calle 77 Sur Carrera 50A LA ESTRELLA,6.1578904,-75.6260911,8921
Carrera 55 Calle 83 Sur LA ESTRELLA,6.1482394,-75.637607,8926
Calle 73 Sur Carrera 63AA LA ESTRELLA,6.1655491,-75.6450327,8927
Calle 83A Sur Carrera 61 LA ESTRELLA,6.1558198,-75.6444158,8942
Calle 77 Sur Carrera 53 LA ESTRELLA,6.15992,-75.6322728,8959
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8960
Calle 80 Sur Carrera 50 LA ESTRELLA,6.1523941,-75.6336115,8961
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,8962
Carrera 50 Calle 101 Sur LA ESTRELLA,6.1156037,-75.6366249,8963
Carrera 50 Calle 83 Sur LA ESTRELLA,6.1529439,-75.6316332,8964
Calle 76 Sur Carrera 57 LA ESTRELLA,6.1615985,-75.6393583,8965
Calle 87 Sur Carrera 65A LA ESTRELLA,6.1534619,-75.6489024,8966
Carrera 63 Calle 79 Sur LA ESTRELLA,6.1592998,-75.6448322,8967
Carrera 62A Calle 74 Sur LA ESTRELLA,6.1645847,-75.6433602,8999
Carrera 55 Calle 90 Sur LA ESTRELLA,6.1482394,-75.637607,9002
Carrera 50 Calle 92 Sur LA ESTRELLA,6.1511449,-75.636623,9003
Calle 100 Sur Carrera 49D LA ESTRELLA,6.1200518,-75.6337143,9011
Calle 100 Sur Carrera 49A LA ESTRELLA,6.1195579,-75.6329922,9012
Carrera 52D Calle 78 Sur LA ESTRELLA,6.158547,-75.6397965,9020
Calle 87 Sur Carrera 55 LA ESTRELLA,6.1501338,-75.6371597,9021
Carrera 48 Calle 79 Sur LA ESTRELLA,6.1590607,-75.6436063,9022
Carrera 50 Calle 100C Sur LA ESTRELLA,6.1174991,-75.6351956,9023
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,9024
Carrera 59 Calle 960 Sur LA ESTRELLA,6.1615598,-75.6412969,9025
Carrera 60 Calle 56 Sur LA ESTRELLA,6.1527531,-75.6446686,9026
Carrera 50 Calle 97 Sur LA ESTRELLA,6.1331391,-75.6337246,9033
Carrera 50 Calle 8 Sur LA ESTRELLA,6.1511449,-75.636623,9034
Calle 77 Sur Carrera 53 LA ESTRELLA,6.15992,-75.6322728,9049
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,9050
Carrera 56C Calle 77 Sur LA ESTRELLA,6.1601253,-75.6385316,9051
Calle 100 Sur Carrera 48 LA ESTRELLA,6.1196971,-75.6315951,9052
Carrera 50 Calle 97 Sur LA ESTRELLA,6.1331391,-75.6337246,9053
Carrera 54 Calle 75B Sur LA ESTRELLA,6.1612844,-75.6364063,9060
Carrera 50 Calle 97 Sur LA ESTRELLA,6.1331391,-75.6337246,9062
Carrera 50 Calle 88AA Sur LA ESTRELLA,6.1468352,-75.6346448,9063
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,9066
Calle 77 Sur Carrera 50A LA ESTRELLA,6.1578904,-75.6260911,9067
Carrera 55 Calle 83 Sur LA ESTRELLA,6.1482394,-75.637607,9068
Carrera 50 Calle 88 Sur LA ESTRELLA,6.1481678,-75.6361426,9151
Carrera 50 Calle 96 Sur LA ESTRELLA,6.1349499,-75.6344472,9152
Carrera 54 Calle 79AA Sur LA ESTRELLA,6.1560767,-75.634238,9153
Carrera 50 Calle 48 Sur LA ESTRELLA,6.1441505,-75.6334228,9154
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,9181
Carrera 50 Calle 91 Sur LA ESTRELLA,6.1441505,-75.6334228,9212
Carrera 50 Calle 98 Sur LA ESTRELLA,6.1283022,-75.6327344,9213
Carrera 50 Calle 100 Sur LA ESTRELLA,6.1194097,-75.6344227,9214
Carrera 54 Calle 75B Sur LA ESTRELLA,6.1612844,-75.6364063,9215
Carrera 50 Calle 89 Sur LA ESTRELLA,6.145127,-75.6335377,9216
Calle 83 Sur Carrera 56 LA ESTRELLA,6.1541227,-75.6394556,9217
Carrera 62 Calle 76 Sur LA ESTRELLA,6.161012,-75.646198,9218
Calle 77 Sur Carrera 54 LA ESTRELLA,6.1604655,-75.6368848,9219
Calle 77 Sur Carrera 57 LA ESTRELLA,6.1600369,-75.6395242,9220
Calle 90 Sur Carrera 55 LA ESTRELLA,6.1453441,-75.6369154,9221
Calle 77 Sur Carrera 60 LA ESTRELLA,6.1599707,-75.6434592,9222
Calle 99 Sur Carrera 49DD LA ESTRELLA,6.1216632,-75.635278,9223
Carrera 50 Calle 97A Sur LA ESTRELLA,6.1325234,-75.6335038,9224
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,9225
Calle 77 Sur Carrera 50B LA ESTRELLA,6.1572844,-75.6269373,9250
Calle 79C Sur Carrera 52 LA ESTRELLA,6.1536357,-75.6324478,9251
Carrera 50 Calle 94 Sur LA ESTRELLA,6.145127,-75.6335377,9252
Carrera 50 Calle 99 Sur LA ESTRELLA,6.1226138,-75.634477,9253
Calle 76 Sur Carrera 62 LA ESTRELLA,6.161012,-75.646198,9266
Calle 100 Sur Carrera 48B LA ESTRELLA,6.1196971,-75.6315951,9267
Carrera 62A Calle 74 Sur LA ESTRELLA,6.1645847,-75.6433602,9273
Calle 100B Sur Carrera 51 LA ESTRELLA,6.1187037,-75.6353657,9274
Carrera 50 Calle 88 Sur LA ESTRELLA,6.1481678,-75.6361426,9279
Carrera 62 Calle 87 Sur LA ESTRELLA,6.1528829,-75.646854,9303
Calle 87 Sur Carrera 65A LA ESTRELLA,6.1534619,-75.6489024,9304
Carrera 55 Calle 94 Sur LA ESTRELLA,6.1396266,-75.638838,9305
Calle 73 Sur Carrera 63 LA ESTRELLA,6.1656415,-75.6441065,9306
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,9307
Calle 81 Sur Carrera 66 LA ESTRELLA,6.158608,-75.656171,9308
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,9309
Carrera 60 Calle 79 Sur LA ESTRELLA,6.1588296,-75.6428529,9310
Calle 77 Sur Carrera 56D LA ESTRELLA,6.1600851,-75.6389193,9311
Carrera 50 Calle 96 Sur LA ESTRELLA,6.1349499,-75.6344472,9312
Calle 100 Sur Carrera 48 LA ESTRELLA,6.1196971,-75.6315951,9320
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,9326
Calle 75AA Sur Carrera 52D LA ESTRELLA,6.1625625,-75.6332425,9327
Calle 83A Sur Carrera 59 LA ESTRELLA,6.1552821,-75.6428412,9328
Carrera 50 Calle 100B Sur LA ESTRELLA,6.1187752,-75.6344243,9329
Calle 80 Sur Carrera 65 LA ESTRELLA,6.1591549,-75.6466526,9330
Calle 79 Sur Carrera 54 LA ESTRELLA,6.156839,-75.6340866,9331
Carrera 50 Calle 97 Sur LA ESTRELLA,6.1331391,-75.6337246,9332
Carrera 50 Calle 95 Sur LA ESTRELLA,6.1366177,-75.6342835,9335
Calle 100 Sur Carrera 45 LA ESTRELLA,6.1196508,-75.6247526,9339
Carrera 50 Calle 88 Sur LA ESTRELLA,6.1481678,-75.6361426,9341
Carrera 50 Calle 96A Sur LA ESTRELLA,6.1441505,-75.6334228,9342
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,9345
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,9347
Carrera 50 Calle 98 Sur LA ESTRELLA,6.1283022,-75.6327344,9352
Carrera 55 Calle 79 Sur LA ESTRELLA,6.1569697,-75.6355586,9354
Carrera 55 Calle 77 Sur LA ESTRELLA,6.1604047,-75.6372673,9603
Carrera 61 Calle 81 Sur LA ESTRELLA,6.1573955,-75.6438592,9604
Calle 77 Sur Carrera 49 LA ESTRELLA,6.1572844,-75.6269373,9606
Calle 87 Sur Carrera 55 LA ESTRELLA,6.1501338,-75.6371597,9637
Calle 87 Sur Carrera 62 LA ESTRELLA,6.1528829,-75.646854,9638
Calle 79 Sur Carrera 50 LA ESTRELLA,6.1539353,-75.6289665,9641
Carrera 50 Calle 88A Sur LA ESTRELLA,6.1721663,-75.6089299,9687
Carrera 50 Calle 98 Sur LA ESTRELLA,6.1283022,-75.6327344,9688
Carrera 50 Calle 93 Sur LA ESTRELLA,6.1511449,-75.636623,9693
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,9694
Carrera 50 Calle 100 Sur LA ESTRELLA,6.1194097,-75.6344227,9696
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,9699
Calle 82 Sur Carrera 61 LA ESTRELLA,6.1566162,-75.644162,9706
Carrera 50 Calle 80A Sur LA ESTRELLA,6.1523941,-75.6336115,9711
Carrera 49 Calle 100 Sur LA ESTRELLA,6.1195073,-75.6341745,9712
Calle 80 Sur Carrera 56 LA ESTRELLA,6.1554568,-75.6382,9716
Carrera 48B Calle 99 Sur LA ESTRELLA,6.1218087,-75.6308752,9720
Calle 82 Sur Carrera 57 LA ESTRELLA,6.1553376,-75.6405452,9813
Carrera 50 Calle 48 Sur LA ESTRELLA,6.1441505,-75.6334228,9815
Carrera 50 Calle 48 Sur LA ESTRELLA,6.1441505,-75.6334228,9817
Calle 76 Sur Carrera 57B LA ESTRELLA,6.1616005,-75.6401296,9821
Carrera 50 Calle 99 Sur LA ESTRELLA,6.1226138,-75.634477,9822
Carrera 50 Calle 88 Sur LA ESTRELLA,6.1481678,-75.6361426,9823
Carrera 50 Calle 100 Sur LA ESTRELLA,6.1194097,-75.6344227,9833
Carrera 62 Calle 87 Sur LA ESTRELLA,6.1528829,-75.646854,9834
Carrera 50 Calle 99 Sur LA ESTRELLA,6.1226138,-75.634477,9835
Carrera 50 Calle 77 Sur LA ESTRELLA,6.154535,-75.626803,9837
Calle 87 Sur Carrera 62 LA ESTRELLA,6.1528829,-75.646854,9593
Calle 77 Sur Carrera 54 LA ESTRELLA,6.1604655,-75.6368848,9613
Carrera 50 Calle 83C Sur LA ESTRELLA,6.1504236,-75.6360396,9614
Calle 87 Sur Carrera 57 LA ESTRELLA,6.1526853,-75.6520852,9615
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,9616
Carrera 62A Calle 74 Sur LA ESTRELLA,6.1645847,-75.6433602,9617
Calle 77 Sur Carrera 50A LA ESTRELLA,6.1578904,-75.6260911,9618
Calle 87 Sur Carrera 65 LA ESTRELLA,6.1531536,-75.6483954,9656
Carrera 50 Calle 48 Sur LA ESTRELLA,6.1441505,-75.6334228,9672
Calle 87 Sur Carrera 55 LA ESTRELLA,6.1501338,-75.6371597,9673
Carrera 54 Calle 79C Sur LA ESTRELLA,6.1545252,-75.6346593,9674
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,9675
Calle 74 Sur Carrera 57 LA ESTRELLA,6.1644697,-75.6429633,9676
Carrera 48 Calle 100 Sur LA ESTRELLA,6.1168976,-75.6303266,9689
Carrera 55 Calle 77 Sur LA ESTRELLA,6.1604047,-75.6372673,9690
Calle 77 Sur Carrera 55 LA ESTRELLA,6.1604047,-75.6372673,9695
Calle 100 Sur Carrera 48 LA ESTRELLA,6.1196971,-75.6315951,9697
Calle 77 Sur Carrera 53 LA ESTRELLA,6.15992,-75.6322728,9698
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,9724
Calle 77 Sur Carrera 52A LA ESTRELLA,6.158955,-75.6292297,9726
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,9727
Calle 79 Sur Carrera 54A LA ESTRELLA,6.1568444,-75.6345495,9728
Calle 87 Sur Carrera 55 LA ESTRELLA,6.1501338,-75.6371597,9730
Carrera 60 Calle 86 Sur LA ESTRELLA,6.160091,-75.642697,9741
Calle 75AA Sur Carrera 53 LA ESTRELLA,6.1629931,-75.6333841,9745
Calle 100 Sur Carrera 45 LA ESTRELLA,6.1196508,-75.6247526,9761
Carrera 50 Calle 79C Sur LA ESTRELLA,6.1529569,-75.6318012,9762
Calle 77 Sur Carrera 54 LA ESTRELLA,6.1604655,-75.6368848,9763
Carrera 62A Calle 75A Sur LA ESTRELLA,6.1629509,-75.6442164,9764
Carrera 50 Calle 99 Sur LA ESTRELLA,6.1226138,-75.634477,9765
Carrera 50 Calle 97 Sur LA ESTRELLA,6.1331391,-75.6337246,9766
Carrera 50 Calle 94 Sur LA ESTRELLA,6.145127,-75.6335377,9767
Calle 79AA Sur Carrera 54 LA ESTRELLA,6.1560767,-75.634238,9768
Carrera 50 Calle 91 Sur LA ESTRELLA,6.1441505,-75.6334228,9769
Carrera 50 Calle 97B Sur LA ESTRELLA,6.1317917,-75.6334631,9770
Carrera 50 Calle 80 Sur LA ESTRELLA,6.1523941,-75.6336115,9771
Calle 80 Sur Carrera 58 LA ESTRELLA,6.1573989,-75.6413764,9772
Carrera 51 Calle 97 Sur LA ESTRELLA,6.1326095,-75.6361859,9773
Calle 87 Sur Carrera 65A LA ESTRELLA,6.1534619,-75.6489024,9774
Carrera 50 Calle 79 Sur LA ESTRELLA,6.1539353,-75.6289665,9775
Calle 75AA Sur Carrera 57 LA ESTRELLA,6.1627622,-75.6393071,9776
Calle 81 Sur Carrera 64 LA ESTRELLA,6.1584258,-75.646504,9777
Calle 76 Sur Carrera 62 LA ESTRELLA,6.161012,-75.646198,9795
Carrera 59 Calle 77 Sur LA ESTRELLA,6.1596727,-75.6413438,9796
Carrera 48 Calle 101 Sur LA ESTRELLA,6.1164501,-75.632955,9797
Calle 87 Sur Carrera 55 LA ESTRELLA,6.1501338,-75.6371597,9798
Carrera 55 Calle 77 Sur LA ESTRELLA,6.1604047,-75.6372673,9802
